Price,Quantity,Type,Timestamp
37923000,0.0301,1,2022.5.22 0:33
37925000,0.1255,1,2022.5.22 0:33
37927000,0.0567,1,2022.5.22 0:33
37928000,0.0492,1,2022.5.22 0:33
37929000,0.1102,1,2022.5.22 0:33
37907000,0.0666,0,2022.5.22 0:33
37900000,0.4834,0,2022.5.22 0:33
37898000,0.0153,0,2022.5.22 0:33
37896000,0.129,0,2022.5.22 0:33
37894000,0.0833,0,2022.5.22 0:33
37922000,0.3753,1,2022.5.22 0:33
37923000,0.0293,1,2022.5.22 0:33
37925000,0.1255,1,2022.5.22 0:33
37927000,0.0567,1,2022.5.22 0:33
37928000,0.0492,1,2022.5.22 0:33
37909000,0.0497,0,2022.5.22 0:33
37907000,0.0722,0,2022.5.22 0:33
37904000,0.0324,0,2022.5.22 0:33
37900000,0.4834,0,2022.5.22 0:33
37898000,0.0153,0,2022.5.22 0:33
37921000,0.1544,1,2022.5.22 0:33
37922000,0.3753,1,2022.5.22 0:33
37923000,0.0293,1,2022.5.22 0:33
37925000,0.1255,1,2022.5.22 0:33
37927000,0.0567,1,2022.5.22 0:33
37917000,0.03,0,2022.5.22 0:33
37909000,0.0497,0,2022.5.22 0:33
37907000,0.1554,0,2022.5.22 0:33
37904000,0.0324,0,2022.5.22 0:33
37900000,0.4834,0,2022.5.22 0:33
37923000,0.0293,1,2022.5.22 0:33
37925000,0.0494,1,2022.5.22 0:33
37927000,0.0567,1,2022.5.22 0:33
37928000,0.0492,1,2022.5.22 0:33
37929000,0.0485,1,2022.5.22 0:33
37925000,0.9199,0,2022.5.22 0:33
37919000,0.0854,0,2022.5.22 0:33
37918000,0.4906,0,2022.5.22 0:33
37917000,0.0187,0,2022.5.22 0:33
37915000,0.0314,0,2022.5.22 0:33
37930000,0.032,1,2022.5.22 0:33
37936000,0.0574,1,2022.5.22 0:33
37938000,0.0633,1,2022.5.22 0:33
37939000,0.0003,1,2022.5.22 0:33
37940000,0.0003,1,2022.5.22 0:33
37927000,0.0591,0,2022.5.22 0:33
37926000,0.3905,0,2022.5.22 0:33
37925000,0.2065,0,2022.5.22 0:33
37920000,0.0384,0,2022.5.22 0:33
37919000,0.0854,0,2022.5.22 0:33
37938000,0.0334,1,2022.5.22 0:33
37939000,0.0003,1,2022.5.22 0:33
37940000,0.0003,1,2022.5.22 0:33
37941000,0.0003,1,2022.5.22 0:33
37942000,0.0003,1,2022.5.22 0:33
37924000,0.0126,0,2022.5.22 0:33
37922000,0.0477,0,2022.5.22 0:33
37919000,0.4063,0,2022.5.22 0:33
37915000,0.1058,0,2022.5.22 0:33
37914000,0.0382,0,2022.5.22 0:33
37939000,0.0003,1,2022.5.22 0:33
37940000,0.0003,1,2022.5.22 0:33
37941000,0.0003,1,2022.5.22 0:33
37942000,0.5923,1,2022.5.22 0:33
37943000,0.0003,1,2022.5.22 0:33
37944000,0.1456,0,2022.5.22 0:33
37940000,0.1448,0,2022.5.22 0:33
37939000,0.4342,0,2022.5.22 0:33
37938000,0.1573,0,2022.5.22 0:33
37935000,0.0826,0,2022.5.22 0:33
37945000,0.0003,1,2022.5.22 0:33
37946000,0.0003,1,2022.5.22 0:33
37947000,0.0003,1,2022.5.22 0:33
37948000,0.0003,1,2022.5.22 0:33
37949000,0.0003,1,2022.5.22 0:33
37959000,0.0952,0,2022.5.22 0:33
37957000,0.063,0,2022.5.22 0:33
37953000,0.0953,0,2022.5.22 0:33
37949000,0.0519,0,2022.5.22 0:33
37947000,0.022,0,2022.5.22 0:33
37964000,0.0323,1,2022.5.22 0:33
37968000,0.1186,1,2022.5.22 0:33
37970000,0.1047,1,2022.5.22 0:33
37975000,0.0789,1,2022.5.22 0:33
37976000,0.0003,1,2022.5.22 0:33
37947000,0.0171,0,2022.5.22 0:33
37946000,0.3943,0,2022.5.22 0:33
37942000,0.085,0,2022.5.22 0:33
37940000,0.0904,0,2022.5.22 0:33
37939000,0.4025,0,2022.5.22 0:33
37968000,0.0949,1,2022.5.22 0:33
37970000,0.1047,1,2022.5.22 0:33
37974000,0.1536,1,2022.5.22 0:33
37975000,0.0789,1,2022.5.22 0:33
37976000,0.0483,1,2022.5.22 0:33
37947000,0.0065,0,2022.5.22 0:33
37946000,0.3943,0,2022.5.22 0:33
37942000,0.085,0,2022.5.22 0:33
37940000,0.6904,0,2022.5.22 0:33
37939000,0.4025,0,2022.5.22 0:33
37968000,0.0949,1,2022.5.22 0:33
37970000,0.1047,1,2022.5.22 0:33
37974000,0.1545,1,2022.5.22 0:33
37975000,0.6049,1,2022.5.22 0:33
37976000,0.0483,1,2022.5.22 0:33
37948000,0.0172,0,2022.5.22 0:34
37946000,0.3729,0,2022.5.22 0:34
37943000,0.0512,0,2022.5.22 0:34
37939000,0.4025,0,2022.5.22 0:34
37928000,1.8744,0,2022.5.22 0:34
37966000,0.1399,1,2022.5.22 0:34
37967000,0.0502,1,2022.5.22 0:34
37968000,0.5112,1,2022.5.22 0:34
37969000,0.7545,1,2022.5.22 0:34
37970000,0.1047,1,2022.5.22 0:34
37948000,0.0172,0,2022.5.22 0:34
37946000,0.3729,0,2022.5.22 0:34
37943000,0.0512,0,2022.5.22 0:34
37939000,0.4025,0,2022.5.22 0:34
37930000,0.6846,0,2022.5.22 0:34
37962000,0.0858,1,2022.5.22 0:34
37964000,0.0728,1,2022.5.22 0:34
37966000,0.6659,1,2022.5.22 0:34
37967000,0.0502,1,2022.5.22 0:34
37968000,0.5112,1,2022.5.22 0:34
37948000,0.0172,0,2022.5.22 0:34
37946000,0.3729,0,2022.5.22 0:34
37943000,0.0512,0,2022.5.22 0:34
37939000,0.4025,0,2022.5.22 0:34
37933000,0.0846,0,2022.5.22 0:34
37961000,0.526,1,2022.5.22 0:34
37962000,0.0858,1,2022.5.22 0:34
37964000,0.0924,1,2022.5.22 0:34
37966000,0.1399,1,2022.5.22 0:34
37967000,0.205,1,2022.5.22 0:34
37939000,0.0223,0,2022.5.22 0:34
37936000,0.009,0,2022.5.22 0:34
37932000,0.0555,0,2022.5.22 0:34
37927000,0.0949,0,2022.5.22 0:34
37926000,0.4675,0,2022.5.22 0:34
37946000,0.1322,1,2022.5.22 0:34
37953000,0.0307,1,2022.5.22 0:34
37954000,0.0572,1,2022.5.22 0:34
37959000,1.0334,1,2022.5.22 0:34
37962000,0.0858,1,2022.5.22 0:34
37939000,0.0223,0,2022.5.22 0:34
37936000,0.009,0,2022.5.22 0:34
37932000,0.0555,0,2022.5.22 0:34
37926000,1.0675,0,2022.5.22 0:34
37925000,0.0948,0,2022.5.22 0:34
37952000,0.0577,1,2022.5.22 0:34
37953000,0.0839,1,2022.5.22 0:34
37954000,0.0572,1,2022.5.22 0:34
37959000,0.5074,1,2022.5.22 0:34
37961000,0.68,1,2022.5.22 0:34
37945000,0.0328,0,2022.5.22 0:34
37939000,0.0223,0,2022.5.22 0:34
37936000,0.009,0,2022.5.22 0:34
37935000,0.3905,0,2022.5.22 0:34
37932000,0.0555,0,2022.5.22 0:34
37953000,0.0307,1,2022.5.22 0:34
37954000,0.0572,1,2022.5.22 0:34
37959000,0.5074,1,2022.5.22 0:34
37962000,0.0858,1,2022.5.22 0:34
37963000,0.063,1,2022.5.22 0:34
37863000,0.0309,0,2022.5.22 0:34
37861000,0.0306,0,2022.5.22 0:34
37859000,0.0485,0,2022.5.22 0:34
37857000,0.0571,0,2022.5.22 0:34
37855000,0.0003,0,2022.5.22 0:34
37871000,0.0086,1,2022.5.22 0:34
37872000,0.0478,1,2022.5.22 0:34
37880000,0.5531,1,2022.5.22 0:34
37881000,0.5178,1,2022.5.22 0:34
37882000,0.1642,1,2022.5.22 0:34
37952000,0.0008,0,2022.5.22 0:34
37947000,0.0213,0,2022.5.22 0:34
37945000,0.0419,0,2022.5.22 0:34
37944000,0.0716,0,2022.5.22 0:34
37939000,0.0223,0,2022.5.22 0:34
37959000,0.0553,1,2022.5.22 0:34
37960000,0.048,1,2022.5.22 0:34
37962000,0.0858,1,2022.5.22 0:34
37963000,0.063,1,2022.5.22 0:34
37964000,0.0196,1,2022.5.22 0:34
37947000,0.0506,0,2022.5.22 0:34
37945000,0.0419,0,2022.5.22 0:34
37939000,0.023,0,2022.5.22 0:34
37936000,0.009,0,2022.5.22 0:34
37935000,0.466,0,2022.5.22 0:34
37959000,0.0553,1,2022.5.22 0:34
37960000,0.048,1,2022.5.22 0:34
37962000,0.0858,1,2022.5.22 0:34
37963000,0.063,1,2022.5.22 0:34
37964000,0.0196,1,2022.5.22 0:34
37947000,0.0506,0,2022.5.22 0:34
37945000,0.0419,0,2022.5.22 0:34
37939000,0.023,0,2022.5.22 0:34
37936000,0.009,0,2022.5.22 0:34
37935000,0.466,0,2022.5.22 0:34
37958000,0.0195,1,2022.5.22 0:34
37959000,0.0553,1,2022.5.22 0:34
37960000,0.048,1,2022.5.22 0:34
37962000,0.0858,1,2022.5.22 0:34
37963000,0.063,1,2022.5.22 0:34
37945000,0.0079,0,2022.5.22 0:34
37941000,0.0354,0,2022.5.22 0:34
37939000,0.0223,0,2022.5.22 0:34
37936000,0.009,0,2022.5.22 0:34
37935000,0.5612,0,2022.5.22 0:34
37959000,0.0553,1,2022.5.22 0:34
37960000,0.048,1,2022.5.22 0:34
37962000,0.0858,1,2022.5.22 0:34
37963000,0.063,1,2022.5.22 0:34
37964000,0.0196,1,2022.5.22 0:34
37947000,0.0007,0,2022.5.22 0:34
37941000,0.0004,0,2022.5.22 0:34
37939000,0.0223,0,2022.5.22 0:34
37936000,0.009,0,2022.5.22 0:34
37935000,0.466,0,2022.5.22 0:34
37959000,0.0553,1,2022.5.22 0:34
37960000,0.048,1,2022.5.22 0:34
37962000,0.0858,1,2022.5.22 0:34
37963000,0.063,1,2022.5.22 0:34
37964000,0.0196,1,2022.5.22 0:34
37935000,0.4531,0,2022.5.22 0:35
37932000,0.0555,0,2022.5.22 0:35
37928000,0.0958,0,2022.5.22 0:35
37927000,0.6,0,2022.5.22 0:35
37926000,0.4365,0,2022.5.22 0:35
37947000,0.0003,1,2022.5.22 0:35
37959000,0.0553,1,2022.5.22 0:35
37960000,0.4026,1,2022.5.22 0:35
37962000,0.0858,1,2022.5.22 0:35
37963000,0.2189,1,2022.5.22 0:35
37935000,0.4531,0,2022.5.22 0:35
37932000,0.0555,0,2022.5.22 0:35
37927000,0.0956,0,2022.5.22 0:35
37926000,0.4365,0,2022.5.22 0:35
37923000,0.0008,0,2022.5.22 0:35
37947000,0.0003,1,2022.5.22 0:35
37957000,0.0527,1,2022.5.22 0:35
37959000,0.1334,1,2022.5.22 0:35
37960000,0.4026,1,2022.5.22 0:35
37961000,0.1555,1,2022.5.22 0:35
37935000,0.0002,0,2022.5.22 0:35
37932000,0.0555,0,2022.5.22 0:35
37926000,0.3514,0,2022.5.22 0:35
37923000,0.0008,0,2022.5.22 0:35
37922000,0.0477,0,2022.5.22 0:35
37947000,0.0537,1,2022.5.22 0:35
37949000,0.049,1,2022.5.22 0:35
37950000,0.0792,1,2022.5.22 0:35
37951000,0.0529,1,2022.5.22 0:35
37953000,0.0803,1,2022.5.22 0:35
37935000,0.0002,0,2022.5.22 0:35
37932000,0.0555,0,2022.5.22 0:35
37926000,0.3514,0,2022.5.22 0:35
37923000,0.0969,0,2022.5.22 0:35
37922000,0.0477,0,2022.5.22 0:35
37947000,0.0319,1,2022.5.22 0:35
37949000,0.049,1,2022.5.22 0:35
37950000,0.4732,1,2022.5.22 0:35
37951000,0.0529,1,2022.5.22 0:35
37953000,0.0803,1,2022.5.22 0:35
37932000,0.0276,0,2022.5.22 0:35
37926000,0.3514,0,2022.5.22 0:35
37923000,0.0969,0,2022.5.22 0:35
37922000,0.0477,0,2022.5.22 0:35
37920000,0.6,0,2022.5.22 0:35
37947000,0.0319,1,2022.5.22 0:35
37949000,0.049,1,2022.5.22 0:35
37950000,0.4732,1,2022.5.22 0:35
37951000,0.0529,1,2022.5.22 0:35
37953000,0.0803,1,2022.5.22 0:35
37920000,0.1291,0,2022.5.22 0:35
37919000,0.3514,0,2022.5.22 0:35
37917000,0.0793,0,2022.5.22 0:35
37911000,0.6,0,2022.5.22 0:35
37910000,0.4174,0,2022.5.22 0:35
37945000,0.0318,1,2022.5.22 0:35
37947000,0.0319,1,2022.5.22 0:35
37949000,0.049,1,2022.5.22 0:35
37950000,0.4732,1,2022.5.22 0:35
37951000,0.0529,1,2022.5.22 0:35
37923000,0.3758,0,2022.5.22 0:35
37922000,0.6,0,2022.5.22 0:35
37921000,0.0844,0,2022.5.22 0:35
37920000,0.3991,0,2022.5.22 0:35
37919000,0.3514,0,2022.5.22 0:35
37945000,0.019,1,2022.5.22 0:35
37947000,0.0319,1,2022.5.22 0:35
37949000,0.049,1,2022.5.22 0:35
37950000,0.4732,1,2022.5.22 0:35
37951000,0.0529,1,2022.5.22 0:35
37925000,0.0774,0,2022.5.22 0:35
37924000,0.7288,0,2022.5.22 0:35
37923000,0.3758,0,2022.5.22 0:35
37921000,0.0844,0,2022.5.22 0:35
37920000,0.3991,0,2022.5.22 0:35
37949000,0.049,1,2022.5.22 0:35
37950000,0.394,1,2022.5.22 0:35
37951000,0.0529,1,2022.5.22 0:35
37953000,0.0803,1,2022.5.22 0:35
37956000,0.1557,1,2022.5.22 0:35
37928000,0.3699,0,2022.5.22 0:35
37926000,0.1288,0,2022.5.22 0:35
37925000,0.0774,0,2022.5.22 0:35
37923000,0.9758,0,2022.5.22 0:35
37921000,0.0844,0,2022.5.22 0:35
37949000,0.049,1,2022.5.22 0:35
37950000,0.394,1,2022.5.22 0:35
37951000,0.0529,1,2022.5.22 0:35
37953000,0.0803,1,2022.5.22 0:35
37957000,0.0527,1,2022.5.22 0:35
37927000,0.0103,0,2022.5.22 0:35
37925000,0.0774,0,2022.5.22 0:35
37923000,0.3758,0,2022.5.22 0:35
37921000,0.0844,0,2022.5.22 0:35
37920000,0.3991,0,2022.5.22 0:35
37949000,0.049,1,2022.5.22 0:35
37950000,0.394,1,2022.5.22 0:35
37951000,0.0529,1,2022.5.22 0:35
37953000,0.0803,1,2022.5.22 0:35
37956000,0.158,1,2022.5.22 0:35
37863000,0.0309,0,2022.5.22 0:35
37861000,0.0306,0,2022.5.22 0:35
37859000,0.0485,0,2022.5.22 0:35
37857000,0.0571,0,2022.5.22 0:35
37855000,0.0003,0,2022.5.22 0:35
37871000,0.0086,1,2022.5.22 0:35
37872000,0.0478,1,2022.5.22 0:35
37880000,0.5531,1,2022.5.22 0:35
37881000,0.5178,1,2022.5.22 0:35
37882000,0.1642,1,2022.5.22 0:35
37927000,0.0101,0,2022.5.22 0:35
37925000,0.0774,0,2022.5.22 0:35
37923000,0.3758,0,2022.5.22 0:35
37922000,0.1303,0,2022.5.22 0:35
37921000,0.0844,0,2022.5.22 0:35
37947000,0.0512,1,2022.5.22 0:35
37949000,0.049,1,2022.5.22 0:35
37950000,0.394,1,2022.5.22 0:35
37951000,0.7368,1,2022.5.22 0:35
37953000,0.0803,1,2022.5.22 0:35
37929000,0.0309,0,2022.5.22 0:36
37927000,0.0101,0,2022.5.22 0:36
37925000,0.0774,0,2022.5.22 0:36
37924000,0.1309,0,2022.5.22 0:36
37923000,0.3758,0,2022.5.22 0:36
37947000,0.0512,1,2022.5.22 0:36
37949000,0.049,1,2022.5.22 0:36
37950000,0.394,1,2022.5.22 0:36
37951000,0.1368,1,2022.5.22 0:36
37953000,0.0803,1,2022.5.22 0:36
37929000,0.0309,0,2022.5.22 0:36
37927000,0.0101,0,2022.5.22 0:36
37923000,0.3758,0,2022.5.22 0:36
37922000,0.1313,0,2022.5.22 0:36
37921000,0.0844,0,2022.5.22 0:36
37947000,0.0512,1,2022.5.22 0:36
37949000,0.049,1,2022.5.22 0:36
37950000,0.394,1,2022.5.22 0:36
37951000,0.1368,1,2022.5.22 0:36
37953000,0.0803,1,2022.5.22 0:36
37929000,0.0309,0,2022.5.22 0:36
37927000,0.0101,0,2022.5.22 0:36
37924000,0.1312,0,2022.5.22 0:36
37923000,0.3758,0,2022.5.22 0:36
37922000,0.6,0,2022.5.22 0:36
37947000,0.0485,1,2022.5.22 0:36
37949000,0.049,1,2022.5.22 0:36
37950000,0.394,1,2022.5.22 0:36
37951000,0.1368,1,2022.5.22 0:36
37953000,0.0803,1,2022.5.22 0:36
37931000,0.348,0,2022.5.22 0:36
37929000,0.1101,0,2022.5.22 0:36
37927000,0.1418,0,2022.5.22 0:36
37924000,0.6,0,2022.5.22 0:36
37923000,0.3758,0,2022.5.22 0:36
37949000,0.049,1,2022.5.22 0:36
37950000,0.394,1,2022.5.22 0:36
37951000,0.0529,1,2022.5.22 0:36
37953000,0.0803,1,2022.5.22 0:36
37957000,0.0527,1,2022.5.22 0:36
37931000,0.348,0,2022.5.22 0:36
37929000,0.1101,0,2022.5.22 0:36
37928000,0.1322,0,2022.5.22 0:36
37927000,0.0101,0,2022.5.22 0:36
37924000,0.6,0,2022.5.22 0:36
37949000,0.049,1,2022.5.22 0:36
37951000,0.0529,1,2022.5.22 0:36
37953000,0.0803,1,2022.5.22 0:36
37957000,0.0527,1,2022.5.22 0:36
37959000,0.1334,1,2022.5.22 0:36
37931000,0.348,0,2022.5.22 0:36
37930000,0.132,0,2022.5.22 0:36
37929000,0.1101,0,2022.5.22 0:36
37927000,0.0101,0,2022.5.22 0:36
37924000,0.6,0,2022.5.22 0:36
37949000,0.049,1,2022.5.22 0:36
37951000,0.0529,1,2022.5.22 0:36
37953000,0.0803,1,2022.5.22 0:36
37957000,0.0527,1,2022.5.22 0:36
37959000,0.1334,1,2022.5.22 0:36
37931000,0.3378,0,2022.5.22 0:36
37929000,0.1101,0,2022.5.22 0:36
37927000,0.0101,0,2022.5.22 0:36
37926000,0.132,0,2022.5.22 0:36
37924000,0.6,0,2022.5.22 0:36
37948000,0.1124,1,2022.5.22 0:36
37949000,0.049,1,2022.5.22 0:36
37951000,0.414,1,2022.5.22 0:36
37953000,0.0803,1,2022.5.22 0:36
37957000,0.0527,1,2022.5.22 0:36
37944000,0.0019,0,2022.5.22 0:36
37931000,0.3817,0,2022.5.22 0:36
37929000,0.1101,0,2022.5.22 0:36
37928000,0.1316,0,2022.5.22 0:36
37927000,0.0101,0,2022.5.22 0:36
37949000,0.049,1,2022.5.22 0:36
37951000,0.414,1,2022.5.22 0:36
37953000,0.0803,1,2022.5.22 0:36
37957000,0.0527,1,2022.5.22 0:36
37959000,0.1334,1,2022.5.22 0:36
37931000,0.3817,0,2022.5.22 0:36
37930000,0.1316,0,2022.5.22 0:36
37929000,0.1101,0,2022.5.22 0:36
37927000,0.0101,0,2022.5.22 0:36
37924000,0.6,0,2022.5.22 0:36
37951000,0.411,1,2022.5.22 0:36
37953000,0.0803,1,2022.5.22 0:36
37957000,0.0527,1,2022.5.22 0:36
37959000,0.1334,1,2022.5.22 0:36
37960000,0.4029,1,2022.5.22 0:36
37933000,0.0528,0,2022.5.22 0:36
37931000,0.3798,0,2022.5.22 0:36
37929000,0.1101,0,2022.5.22 0:36
37927000,0.0101,0,2022.5.22 0:36
37926000,0.7302,0,2022.5.22 0:36
37950000,0.1077,1,2022.5.22 0:36
37951000,0.3605,1,2022.5.22 0:36
37953000,0.0803,1,2022.5.22 0:36
37957000,0.0527,1,2022.5.22 0:36
37959000,0.1334,1,2022.5.22 0:36
37929000,0.0309,0,2022.5.22 0:36
37927000,0.0101,0,2022.5.22 0:36
37923000,0.3758,0,2022.5.22 0:36
37913000,0.1298,0,2022.5.22 0:36
37912000,0.6321,0,2022.5.22 0:36
37930000,0.1494,1,2022.5.22 0:36
37949000,0.7333,1,2022.5.22 0:36
37950000,0.2003,1,2022.5.22 0:36
37951000,0.2883,1,2022.5.22 0:36
37952000,0.42,1,2022.5.22 0:36
37912000,0.0321,0,2022.5.22 0:36
37910000,0.4174,0,2022.5.22 0:36
37909000,0.1565,0,2022.5.22 0:36
37908000,0.1463,0,2022.5.22 0:36
37901000,1.8772,0,2022.5.22 0:36
37927000,0.0003,1,2022.5.22 0:36
37936000,0.0847,1,2022.5.22 0:36
37939000,0.1913,1,2022.5.22 0:36
37940000,0.4378,1,2022.5.22 0:36
37946000,0.6,1,2022.5.22 0:36
37918000,0.1571,0,2022.5.22 0:37
37917000,0.4504,0,2022.5.22 0:37
37914000,0.0824,0,2022.5.22 0:37
37912000,0.0321,0,2022.5.22 0:37
37910000,0.4174,0,2022.5.22 0:37
37927000,0.0003,1,2022.5.22 0:37
37939000,0.1419,1,2022.5.22 0:37
37940000,0.4378,1,2022.5.22 0:37
37947000,0.0737,1,2022.5.22 0:37
37949000,0.6611,1,2022.5.22 0:37
37917000,0.4504,0,2022.5.22 0:37
37914000,0.0824,0,2022.5.22 0:37
37913000,0.1577,0,2022.5.22 0:37
37912000,1.9088,0,2022.5.22 0:37
37910000,0.4174,0,2022.5.22 0:37
37927000,0.0003,1,2022.5.22 0:37
37939000,0.1419,1,2022.5.22 0:37
37940000,0.4378,1,2022.5.22 0:37
37941000,0.0579,1,2022.5.22 0:37
37947000,0.0737,1,2022.5.22 0:37
37917000,0.4504,0,2022.5.22 0:37
37914000,0.0824,0,2022.5.22 0:37
37913000,0.1587,0,2022.5.22 0:37
37912000,1.9088,0,2022.5.22 0:37
37910000,0.4174,0,2022.5.22 0:37
37927000,0.0003,1,2022.5.22 0:37
37939000,0.1419,1,2022.5.22 0:37
37940000,0.4378,1,2022.5.22 0:37
37941000,0.0579,1,2022.5.22 0:37
37947000,0.0737,1,2022.5.22 0:37
37917000,0.4505,0,2022.5.22 0:37
37915000,0.1584,0,2022.5.22 0:37
37914000,0.0824,0,2022.5.22 0:37
37913000,0.063,0,2022.5.22 0:37
37912000,1.9088,0,2022.5.22 0:37
37937000,0.1639,1,2022.5.22 0:37
37938000,0.022,1,2022.5.22 0:37
37939000,0.1197,1,2022.5.22 0:37
